PC1,PC2,PC3,PC4,PC5,Class
2.0260701330476807,-0.8310758000386216,-0.8006143394820485,-1.524202993416115,2.96678341216502,0
2.5867640553671305,-1.7686349204281917,0.13510732505488318,0.9152227936229786,0.827488588812468,0
2.5099771300936458,-0.9737857344558969,-0.49064796252073195,-1.1331817456511089,2.8517000268801853,0
1.9842195106647706,-1.7592485569613427,0.15424823059393888,0.9618336806709473,0.07772090896872261,0
2.475627154629125,-2.1466288163448826,0.38816097563643914,1.7503431751026435,-0.03470360258353622,0
2.5233111048611607,-0.5447854900179152,-0.4899601192497671,-1.429855249826566,2.8702883827471357,0
2.632782487400179,-2.2598390991646427,0.371051288462332,1.9050078770076782,-0.017688702694892096,0
2.6837870337281635,-0.9806494529969039,0.2624446397979186,0.007444001333540471,1.9442937633166253,0
2.6074073106419875,-0.5428136553643726,-0.5505257903070769,-1.3218565058657241,2.8240231913845832,0
2.2257393441760076,-2.106502464882204,0.3194809514793138,1.7560744161916637,-0.5139160143716648,0
2.019890936824894,-0.6939475903927681,0.20504632608119785,-0.4479291848431101,1.740806144140902,0
2.573702673772019,-1.171335944652446,0.2922860981983751,0.30077972291817945,1.4672889183070466,0
2.529613536114003,-1.9668535620805931,-0.18308160593028172,0.926218184466075,1.0864379043077343,0
1.917195310487414,-0.26073810928497415,0.03571986670476888,-0.9052458975515411,1.9764485193188603,0
1.9398768443236325,-1.6340517196397037,-1.062918509462389,-0.6242434232965846,1.5632327662810606,0
1.862067623860169,-1.3310430082538875,-0.7930977932535772,-0.6368643725509032,1.4722038234030235,0
2.3878855920750257,-1.46334475153647,-0.049635665887824344,-0.03683273600020075,1.7566658186313693,0
2.605247415065522,-1.37967708350427,-1.7173178673977274,-1.51626504978251,2.8779484521404273,0
